route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000033,OCESN842440F2636735:2023-12-17T00:29:43Z,842440,0,13701,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000940,OCESN842441F2845535:2023-12-17T00:29:43Z,842441,1,13702,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,001586,OCESN842441F2845536:2023-12-16T00:32:33Z,842441,1,13703,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842470F2640491:2023-12-17T00:29:43Z,842470,0,13704,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842471F2636675:2023-12-17T00:29:43Z,842471,1,13705,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842472F2733572:2023-12-17T00:29:43Z,842472,0,13706,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842473F2734163:2023-12-17T00:29:43Z,842473,1,13707,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842474F2782382:2023-12-17T00:29:43Z,842474,0,13708,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842475F2638347:2023-12-17T00:29:43Z,842475,1,13709,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842476F2734165:2023-12-17T00:29:43Z,842476,0,13710,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842477F2639516:2023-12-17T00:29:43Z,842477,1,13711,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842478F2639517:2023-12-17T00:29:43Z,842478,0,13712,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842479F2639519:2023-12-17T00:29:43Z,842479,1,13713,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842481F2635161:2023-12-17T00:29:43Z,842481,1,13714,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842482F2734169:2023-12-17T00:29:43Z,842482,0,13715,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842483F2639521:2023-12-17T00:29:43Z,842483,1,13716,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842484F2734171:2023-12-17T00:29:43Z,842484,0,13717,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842485F2734172:2023-12-17T00:29:43Z,842485,1,13718,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842486F2735197:2023-12-17T00:29:43Z,842486,0,13719,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842487F2638940:2023-12-17T00:29:43Z,842487,1,13720,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842488F2794074:2023-12-17T00:29:43Z,842488,0,13721,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842489F2639524:2023-12-17T00:29:43Z,842489,1,13722,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842490F2733815:2023-12-17T00:29:43Z,842490,0,13723,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000236,OCESN842491F2825210:2023-12-17T00:29:43Z,842491,1,13724,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000386,OCESN842491F2827589:2023-12-16T00:32:33Z,842491,1,13725,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842493F2641691:2023-12-17T00:29:43Z,842493,1,13726,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842600F2854538:2023-12-18T00:30:53Z,842600,0,13727,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842600F2890575:2023-12-18T00:30:53Z,842600,0,13728,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842602F2854238:2023-12-18T00:30:53Z,842602,0,13729,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842602F2860445:2023-12-18T00:30:53Z,842602,0,13730,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000033,OCESN842605F2661268:2023-12-18T00:30:53Z,842605,0,13731,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842606F2855504:2023-12-18T00:30:53Z,842606,0,13732,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842606F2859353:2023-12-18T00:30:53Z,842606,0,13733,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842608F2855486:2023-12-18T00:30:53Z,842608,0,13734,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842608F2887679:2023-12-18T00:30:53Z,842608,0,13735,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842610F2855559:2023-12-18T00:30:53Z,842610,0,13736,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000880,OCESN842610F2887680:2023-12-18T00:30:53Z,842610,0,13737,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000954,OCESN842610F2887681:2023-12-18T00:30:53Z,842610,0,13738,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000030,OCESN842612F2855560:2023-12-18T00:30:53Z,842612,0,13739,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000064,OCESN842612F2855561:2023-12-18T00:30:53Z,842612,0,13740,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842612F2861154:2023-12-18T00:30:53Z,842612,0,13741,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842614F2855562:2023-12-18T00:30:53Z,842614,0,13742,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842614F2887159:2023-12-18T00:30:53Z,842614,0,13743,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842616F2855563:2023-12-18T00:30:53Z,842616,0,13744,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000954,OCESN842616F2887831:2023-12-18T00:30:53Z,842616,0,13745,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000880,OCESN842616F2892631:2023-12-18T00:30:53Z,842616,0,13746,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842618F2855564:2023-12-18T00:30:53Z,842618,0,13747,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842618F2887683:2023-12-18T00:30:53Z,842618,0,13748,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842640F2855565:2023-12-18T00:30:53Z,842640,1,13749,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000954,OCESN842640F2861157:2023-12-18T00:30:53Z,842640,1,13750,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000880,OCESN842640F2899561:2023-12-18T00:30:53Z,842640,1,13751,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000033,OCESN842642F2854667:2023-12-18T00:30:53Z,842642,1,13752,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000848,OCESN842644F2855566:2023-12-18T00:30:53Z,842644,1,13753,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000880,OCESN842644F2861159:2023-12-18T00:30:53Z,842644,1,13754,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000954,OCESN842646F2861160:2023-12-18T00:30:53Z,842646,1,13755,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842646F2861161:2023-12-18T00:30:53Z,842646,1,13756,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001587,OCESN842646F2892471:2023-12-18T00:30:53Z,842646,1,13757,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001537,OCESN842646F2895534:2023-12-18T00:30:53Z,842646,1,13758,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001588,OCESN842648F2855568:2023-12-18T00:30:53Z,842648,1,13759,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001589,OCESN842648F2855569:2023-12-18T00:30:53Z,842648,1,13760,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001590,OCESN842648F2887685:2023-12-18T00:30:53Z,842648,1,13761,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001591,OCESN842648F2888923:2023-12-18T00:30:53Z,842648,1,13762,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001589,OCESN842650F2853691:2023-12-18T00:30:53Z,842650,1,13763,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001588,OCESN842650F2855570:2023-12-18T00:30:53Z,842650,1,13764,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001591,OCESN842650F2886815:2023-12-18T00:30:53Z,842650,1,13765,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001590,OCESN842650F2887643:2023-12-18T00:30:53Z,842650,1,13766,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842652F2855571:2023-12-18T00:30:53Z,842652,1,13767,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000171,OCESN842652F2861165:2023-12-18T00:30:53Z,842652,1,13768,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000055,OCESN842654F2855572:2023-12-18T00:30:53Z,842654,1,13769,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000954,OCESN842654F2861166:2023-12-18T00:30:53Z,842654,1,13770,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000880,OCESN842654F2892472:2023-12-18T00:30:53Z,842654,1,13771,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,000148,OCESN842656F2855573:2023-12-18T00:30:53Z,842656,1,13772,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001592,OCESN842656F2861101:2023-12-18T00:30:53Z,842656,1,13773,
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,001593,OCESN842656F2861168:2023-12-18T00:30:53Z,842656,1,13774,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000033,OCESN842900F2636330:2023-12-17T00:29:43Z,842900,0,13775,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,000033,OCESN842901F2479170:2023-12-18T00:30:53Z,842901,1,13776,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,000033,OCESN842902F2864811:2023-12-17T00:29:43Z,842902,0,13777,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000033,OCESN842903F2733477:2023-12-17T00:29:43Z,842903,1,13778,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,000033,OCESN842904F2842036:2023-12-17T00:29:43Z,842904,0,13779,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000033,OCESN842905F2735554:2023-12-17T00:29:43Z,842905,1,13780,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000033,OCESN842906F2639540:2023-12-17T00:29:43Z,842906,0,13781,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,000033,OCESN842907F2460458:2023-12-18T00:30:53Z,842907,1,13782,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000033,OCESN842908F2637464:2023-12-17T00:29:43Z,842908,0,13783,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000033,OCESN842909F2639541:2023-12-17T00:29:43Z,842909,1,13784,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000033,OCESN842910F2639542:2023-12-17T00:29:43Z,842910,0,13785,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842920F2634771:2023-12-18T00:30:53Z,842920,0,13786,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842921F2643325:2023-12-18T00:30:53Z,842921,1,13787,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842922F2639543:2023-12-18T00:30:53Z,842922,0,13788,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842923F2637440:2023-12-18T00:30:53Z,842923,1,13789,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842924F2635835:2023-12-18T00:30:53Z,842924,0,13790,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842925F2639544:2023-12-18T00:30:53Z,842925,1,13791,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842926F2636137:2023-12-18T00:30:53Z,842926,0,13792,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842927F2639545:2023-12-18T00:30:53Z,842927,1,13793,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842928F2639546:2023-12-18T00:30:53Z,842928,0,13794,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842929F2638138:2023-12-18T00:30:53Z,842929,1,13795,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842930F2639547:2023-12-18T00:30:53Z,842930,0,13796,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842931F2635011:2023-12-18T00:30:53Z,842931,1,13797,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842932F2801384:2023-12-18T00:30:53Z,842932,0,13798,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842933F2639550:2023-12-18T00:30:53Z,842933,1,13799,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842934F2639551:2023-12-18T00:30:53Z,842934,0,13800,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842935F2639552:2023-12-18T00:30:53Z,842935,1,13801,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842936F2639555:2023-12-18T00:30:53Z,842936,0,13802,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842937F2637255:2023-12-18T00:30:53Z,842937,1,13803,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000241,OCESN842938F2639556:2023-12-12T00:43:19Z,842938,0,13804,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842938F2639557:2023-12-18T00:30:53Z,842938,0,13805,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842939F2639558:2023-12-18T00:30:53Z,842939,1,13806,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842940F2641454:2023-12-12T00:43:19Z,842940,0,13807,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842940F2788227:2023-12-18T00:30:53Z,842940,0,13808,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000242,OCESN842941F2639560:2023-12-18T00:30:53Z,842941,1,13809,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842942F2639561:2023-12-12T00:43:19Z,842942,0,13810,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842943F2639562:2023-12-18T00:30:53Z,842943,1,13811,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842944F2639564:2023-12-12T00:43:19Z,842944,0,13812,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000242,OCESN842945F2635431:2023-12-18T00:30:53Z,842945,1,13813,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842945F2732950:2023-12-12T00:43:19Z,842945,1,13814,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000241,OCESN842946F2639565:2023-12-12T00:43:19Z,842946,0,13815,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000241,OCESN842947F2639566:2023-12-12T00:43:19Z,842947,1,13816,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842948F2639567:2023-12-12T00:43:19Z,842948,0,13817,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842949F2639568:2023-12-12T00:43:19Z,842949,1,13818,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000241,OCESN842950F2639569:2023-12-12T00:43:19Z,842950,0,13819,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842951F2639570:2023-12-12T00:43:19Z,842951,1,13820,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,001594,OCESN842952F2804784:2023-12-18T00:30:53Z,842952,0,13821,
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,000241,OCESN842953F2635752:2023-12-12T00:43:19Z,842953,1,13822,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000241,OCESN842955F2637473:2023-12-12T00:43:19Z,842955,1,13823,
FR:Line::18E717A0-950C-40A2-8F27-98A8EE8ADD20:,000241,OCESN842957F2642642:2023-12-12T00:43:19Z,842957,1,13824,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,001595,OCESN842959F2887687:2023-12-18T00:30:53Z,842959,1,13825,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,000943,OCESN842959F2890579:2023-12-18T00:30:53Z,842959,1,13826,
FR:Line::f951fe07-91e4-4c8a-a112-0022ba3725c1:,000397,OCESN842961F2850719:2023-12-18T00:30:53Z,842961,1,13827,
FR:Line::E597DAD9-42BF-4927-BEDB-0B05091BCBBE:,000033,OCESN843008F2645165:2023-12-18T00:30:53Z,843008,,13828,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843100F2813811:2023-12-18T00:30:53Z,843100,0,13829,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843101F2864825:2023-12-18T00:30:53Z,843101,1,13830,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843102F2485139:2023-12-18T00:30:53Z,843102,0,13831,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843103F2522006:2023-12-18T00:30:53Z,843103,1,13832,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843104F2734220:2023-12-18T00:30:53Z,843104,0,13833,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843105F2864831:2023-12-18T00:30:53Z,843105,1,13834,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843106F2485144:2023-12-18T00:30:53Z,843106,0,13835,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843107F2485145:2023-12-18T00:30:53Z,843107,1,13836,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843108F2864837:2023-12-18T00:30:53Z,843108,0,13837,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843109F2478078:2023-12-18T00:30:53Z,843109,1,13838,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843110F2481834:2023-12-18T00:30:53Z,843110,0,13839,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843111F2864842:2023-12-18T00:30:53Z,843111,1,13840,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843112F2794109:2023-12-18T00:30:53Z,843112,0,13841,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843113F2864846:2023-12-18T00:30:53Z,843113,1,13842,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843114F2732310:2023-12-18T00:30:53Z,843114,0,13843,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843115F2617930:2023-12-18T00:30:53Z,843115,1,13844,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843116F2322516:2023-12-18T00:30:53Z,843116,0,13845,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843117F2485152:2023-12-18T00:30:53Z,843117,1,13846,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843118F2862458:2023-12-18T00:30:53Z,843118,0,13847,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843119F2485154:2023-12-18T00:30:53Z,843119,1,13848,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843120F2485155:2023-12-18T00:30:53Z,843120,0,13849,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843121F2864860:2023-12-18T00:30:53Z,843121,1,13850,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843122F2485159:2023-12-18T00:30:53Z,843122,0,13851,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843123F2734235:2023-12-18T00:30:53Z,843123,1,13852,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843124F2864865:2023-12-18T00:30:53Z,843124,0,13853,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843125F2864868:2023-12-18T00:30:53Z,843125,1,13854,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843126F2485168:2023-12-18T00:30:53Z,843126,0,13855,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843127F2357111:2023-12-18T00:30:53Z,843127,1,13856,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843128F2630085:2023-12-18T00:30:53Z,843128,0,13857,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843129F2173848:2023-12-18T00:30:53Z,843129,1,13858,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843130F2485171:2023-12-18T00:30:53Z,843130,0,13859,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843131F2485172:2023-12-18T00:30:53Z,843131,1,13860,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843132F2813525:2023-12-18T00:30:53Z,843132,0,13861,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843133F2864667:2023-12-18T00:30:53Z,843133,1,13862,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843134F2485174:2023-12-18T00:30:53Z,843134,0,13863,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843135F2863317:2023-12-18T00:30:53Z,843135,1,13864,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843136F2776985:2023-12-18T00:30:53Z,843136,0,13865,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843137F2864882:2023-12-18T00:30:53Z,843137,1,13866,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843138F2813843:2023-12-18T00:30:53Z,843138,0,13867,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843139F2863899:2023-12-18T00:30:53Z,843139,1,13868,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000033,OCESN843140F2864886:2023-12-18T00:30:53Z,843140,0,13869,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000848,OCESN843141F2440786:2023-12-18T00:30:53Z,843141,1,13870,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843142F2012611:2023-12-18T00:30:53Z,843142,0,13871,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843143F2735433:2023-12-18T00:30:53Z,843143,1,13872,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843144F2734246:2023-12-18T00:30:53Z,843144,0,13873,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843145F2734247:2023-12-18T00:30:53Z,843145,1,13874,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001596,OCESN843146F2787073:2023-12-18T00:30:53Z,843146,0,13875,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001574,OCESN843147F2485186:2023-12-18T00:30:53Z,843147,1,13876,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843149F2482050:2023-12-18T00:30:53Z,843149,1,13877,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001574,OCESN843150F2733290:2023-12-18T00:30:53Z,843150,0,13878,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843151F2733070:2023-12-18T00:30:53Z,843151,1,13879,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843152F2097446:2023-12-18T00:30:53Z,843152,0,13880,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001574,OCESN843153F2160905:2023-12-18T00:30:53Z,843153,1,13881,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843154F2734250:2023-12-18T00:30:53Z,843154,0,13882,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001574,OCESN843155F2733394:2023-12-18T00:30:53Z,843155,1,13883,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843156F2096311:2023-12-18T00:30:53Z,843156,0,13884,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843157F2734251:2023-12-18T00:30:53Z,843157,1,13885,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001574,OCESN843158F2785743:2023-12-18T00:30:53Z,843158,0,13886,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001574,OCESN843159F2787678:2023-12-18T00:30:53Z,843159,1,13887,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,000886,OCESN843160F2360777:2023-12-18T00:30:53Z,843160,0,13888,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001597,OCESN843162F2813845:2023-12-18T00:30:53Z,843162,0,13889,
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,001598,OCESN843162F2864887:2023-12-18T00:30:53Z,843162,0,13890,
FR:Line::F00BFCEC-2EE6-47D5-BB4A-6F967B6378BA:,000033,OCESN843201F2635804:2023-12-17T00:29:43Z,843201,1,13891,
